Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
1967,Gujarat,Ahmedabad,50.0,95.0,20.9,3.1,24.0,55.0,0.2,0.0,0.0,1.0,1.0,1.8,10.0,1.1,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.7,25.0,290.20000000000005
1968,Gujarat,Ahmedabad,37.0,54.0,5.3,0.1,5.4,45.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.8,0.2,0.0,1.8,0.0,0.0,0.0,0.0,1.2,32.0,188.8
1969,Gujarat,Ahmedabad,21.0,70.2,14.7,0.8,15.5,99.2,0.0,0.2,0.0,0.5,0.6,0.61,5.4,1.0,0.2,0.0,0.9,0.0,0.0,0.0,7.57,1.3,36.9,276.58
1970,Gujarat,Ahmedabad,61.1,104.6,26.8,1.0,27.8,92.1,0.1,0.0,0.0,3.1,1.0,0.97,8.2,1.7,0.1,0.0,3.0,0.0,0.0,0.0,0.0,1.2,29.3,361.07000000000005
1971,Gujarat,Ahmedabad,40.5,101.3,16.4,1.0,17.4,70.5,0.2,0.2,0.0,1.9,0.9,0.77,9.2,1.1,0.2,0.0,3.0,0.0,0.0,0.0,15.44,1.5,31.4,312.91
1972,Gujarat,Ahmedabad,15.5,44.9,7.7,0.0,7.7,46.7,0.0,0.0,0.0,0.6,0.7,0.71,3.7,0.5,0.0,0.0,3.4,0.0,0.0,0.0,7.61,1.7,26.8,168.22
1973,Gujarat,Ahmedabad,33.6,125.7,23.1,0.0,23.1,59.4,0.0,0.1,0.0,4.8,1.5,0.07,4.2,1.1,0.1,0.0,2.4,0.0,0.0,0.0,10.8,2.5,29.6,322.07000000000005
1974,Gujarat,Ahmedabad,6.0,60.9,3.2,2.3,5.5,28.4,0.1,0.1,0.0,0.1,0.4,0.54,5.1,0.6,0.1,0.0,3.2,0.0,0.0,0.0,9.06,2.7,31.7,159.99999999999997
1975,Gujarat,Ahmedabad,57.1,100.1,13.4,0.7,14.1,44.1,0.3,0.1,0.0,3.2,1.0,3.11,7.9,1.4,0.3,0.0,3.3,0.0,0.0,0.0,0.0,5.0,30.4,284.51
1976,Gujarat,Ahmedabad,60.9,70.6,15.7,1.1,16.8,41.4,0.3,0.3,0.0,5.4,2.6,5.33,10.6,0.9,0.6,0.0,5.7,0.0,0.0,0.0,18.96,7.1,23.0,287.29
1977,Gujarat,Ahmedabad,55.8,75.5,8.9,0.4,9.3,37.5,0.3,0.3,0.0,2.9,1.7,4.91,8.5,0.9,0.7,0.0,4.1,0.0,0.0,0.0,21.59,6.8,32.8,272.90000000000003
1978,Gujarat,Ahmedabad,27.5,106.4,35.6,0.0,35.6,71.6,0.2,0.0,0.0,2.6,2.9,5.61,6.5,1.0,1.1,0.0,4.2,0.0,0.0,0.0,21.17,3.3,28.5,353.78000000000003
1979,Gujarat,Ahmedabad,26.6,79.7,15.6,0.0,15.6,78.0,0.1,0.0,0.0,2.6,2.5,8.77,6.0,1.1,1.8,0.0,5.1,0.0,0.0,0.0,21.74,3.2,23.1,291.51
1980,Gujarat,Ahmedabad,53.7,91.6,9.0,0.0,9.0,78.0,0.2,0.0,0.0,4.2,3.7,16.62,5.3,0.9,1.5,0.0,11.8,0.0,0.0,0.0,27.01,4.5,22.2,339.22999999999996
1981,Gujarat,Ahmedabad,72.5,69.1,16.7,0.0,16.7,69.7,0.2,0.0,0.0,7.9,5.4,19.11,6.9,1.3,6.6,0.0,17.4,0.0,0.0,0.0,31.57,5.0,27.2,373.28
1982,Gujarat,Ahmedabad,46.1,71.5,7.7,0.0,7.7,65.8,0.2,0.0,0.0,5.3,4.2,6.92,4.8,1.0,4.4,0.0,30.0,0.0,0.0,0.0,40.7,6.7,20.0,323.02
1983,Gujarat,Ahmedabad,87.9,89.2,11.6,0.0,11.6,71.6,0.5,0.0,0.0,5.2,3.5,14.52,6.9,1.0,15.7,0.0,30.7,0.0,0.0,0.0,35.99,9.1,18.7,413.7099999999999
1984,Gujarat,Ahmedabad,99.5,110.4,11.5,0.0,11.5,75.6,0.6,0.0,0.0,7.7,6.4,9.78,2.2,2.2,12.2,0.0,44.4,0.0,0.0,0.0,44.57,4.1,21.2,463.8499999999999
1985,Gujarat,Ahmedabad,67.8,77.8,4.0,0.0,4.0,39.0,0.4,0.0,0.0,6.6,3.0,4.29,0.7,0.8,7.6,0.0,16.7,0.0,0.0,0.0,19.74,2.5,25.3,280.22999999999996
1986,Gujarat,Ahmedabad,20.0,62.0,5.6,0.0,5.6,76.0,0.2,0.0,0.0,1.0,3.0,3.45,0.4,0.4,13.0,0.0,12.3,0.0,0.0,0.0,20.9,2.6,6.6,233.04999999999998
1987,Gujarat,Ahmedabad,9.0,31.0,1.6,0.0,1.6,22.0,0.0,0.0,0.0,0.0,1.0,3.35,0.1,0.2,20.6,0.0,10.0,0.0,0.0,0.5,26.48,2.5,5.4,135.33
1988,Gujarat,Ahmedabad,146.2,125.0,16.4,0.0,16.4,76.7,0.7,0.0,0.0,9.9,2.5,3.25,0.7,1.6,24.4,0.0,30.0,0.0,0.0,0.3,43.28,2.0,11.4,510.7299999999999
1989,Gujarat,Ahmedabad,78.4,81.8,20.1,5.5,25.6,70.7,1.2,0.0,0.0,7.3,3.6,2.17,0.4,3.3,24.1,0.0,44.2,0.0,0.0,0.2,53.64,2.1,32.9,457.21
1990,Gujarat,Ahmedabad,113.65,106.57,12.6,0.0,12.6,67.98,1.34,0.0,1.7,9.8,4.09,4.11,1.0,1.0,10.1,1.2,36.4,0.0,0.0,0.1,54.2,2.6,33.51,474.54999999999995
1991,Gujarat,Ahmedabad,57.09,97.55,2.2,0.0,2.2,36.69,1.44,0.0,1.18,3.9,3.38,3.09,0.3,1.0,12.01,1.4,31.56,0.0,0.1,0.0,49.87,4.2,20.4,329.55999999999995
1992,Gujarat,Ahmedabad,92.89,96.01,4.2,0.0,4.2,104.36,0.69,0.0,0.78,9.0,5.15,6.25,0.48,4.1,15.59,1.56,32.79,0.0,0.0,0.1,59.22,5.0,25.44,467.81
1993,Gujarat,Ahmedabad,113.98,99.96,11.1,0.0,11.1,37.3,0.74,0.39,0.96,5.1,5.39,3.58,0.32,0.7,13.26,1.0,41.95,0.0,0.0,0.0,58.12,5.3,30.96,441.2099999999999
1994,Gujarat,Ahmedabad,203.21,151.7,16.0,0.0,16.0,47.8,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,13.72,0.0,0.0,0.0,0.0,0.0,52.16,4.0,0.0,516.59
1995,Gujarat,Ahmedabad,102.1,104.18,18.9,0.0,18.9,65.05,1.5,0.0,0.86,7.2,3.74,4.21,0.36,3.1,11.65,0.0,34.14,0.0,0.0,0.0,50.05,5.3,26.59,457.83
1996,Gujarat,Ahmedabad,60.15,126.92,36.7,1.4,38.1,78.1,0.99,0.0,0.0,8.1,2.82,2.84,0.78,2.1,14.78,0.0,53.92,0.0,0.0,0.0,71.58,3.9,33.61,536.79
1997,Gujarat,Ahmedabad,136.18,123.34,33.5,1.7,35.2,71.31,2.82,0.0,0.7,8.5,3.48,4.29,1.35,6.34,7.98,0.0,47.19,0.0,0.0,0.0,71.34,5.0,34.39,594.61
1998,Gujarat,Ahmedabad,122.34,123.52,49.85,2.0,50.2,76.03,3.24,0.0,1.3,10.5,4.61,3.34,1.57,5.58,9.19,0.0,72.62,0.0,0.0,0.0,98.08,4.9,54.58,693.4500000000002
1999,Gujarat,Ahmedabad,98.94,124.24,89.4,0.0,89.4,70.27,1.9,0.0,0.0,4.5,3.74,3.22,1.63,3.86,9.94,0.0,72.27,0.0,0.0,0.0,68.88,4.6,37.67,684.46
2000,Gujarat,Ahmedabad,60.6,98.6,0.0,0.0,0.0,53.9,1.28,0.0,0.91,1.0,1.35,3.0,0.63,1.27,35.18,0.1,35.18,0.0,0.0,0.0,46.28,4.3,22.14,365.71999999999997
2001,Gujarat,Ahmedabad,155.61,112.35,0.0,0.0,0.0,78.16,2.5,0.0,1.17,3.8,2.85,3.95,1.46,4.92,6.75,0.1,34.9,0.0,0.0,0.0,49.43,4.3,20.19,482.44000000000005
2002,Gujarat,Ahmedabad,73.75,128.96,0.1,0.0,0.1,83.77,2.32,0.0,0.83,4.16,2.45,3.53,0.93,6.47,7.17,0.0,39.88,0.0,0.0,0.0,54.94,2.1,27.05,438.51000000000005
2003,Gujarat,Ahmedabad,218.37,223.61,0.77,0.0,0.77,76.69,1.91,0.0,0.06,7.26,2.77,6.94,3.54,9.42,8.36,0.0,29.35,0.0,0.0,0.0,50.67,2.2,46.94,689.6299999999999
2004,Gujarat,Ahmedabad,193.37,264.55,1.3,0.0,1.3,44.99,0.0,0.0,0.0,10.86,1.85,3.86,1.87,3.35,11.75,0.0,44.37,0.0,0.0,0.0,61.34,0.5,68.31,713.5700000000002
2005,Gujarat,Ahmedabad,254.98,237.68,1.61,0.0,1.61,46.64,0.3,0.0,0.0,6.36,2.49,9.57,2.38,3.45,9.48,0.0,53.18,0.0,0.0,0.0,68.49,0.9,51.33,750.45
2006,Gujarat,Ahmedabad,207.08,276.63,2.83,1.1,3.93,38.63,0.18,0.0,0.0,20.26,1.83,4.69,2.23,2.63,6.28,0.0,53.45,0.0,0.0,0.0,64.6,0.0,47.63,733.9800000000001
2007,Gujarat,Ahmedabad,247.01,359.2,10.61,0.0,10.61,46.47,0.29,0.0,0.0,14.92,2.41,5.09,4.24,2.45,9.02,0.0,49.42,0.0,0.0,0.0,65.13,0.5,55.95,883.32
2008,Gujarat,Ahmedabad,197.77,243.69,16.2,0.0,16.2,52.01,0.53,0.0,0.0,11.72,1.58,7.81,3.25,2.87,10.41,0.0,66.5,0.0,0.0,0.0,83.04,0.4,58.06,772.04
2009,Gujarat,Ahmedabad,239.4,260.77,1.36,0.0,1.36,32.89,0.54,0.0,0.0,2.5,1.18,10.22,2.58,0.0,5.65,0.0,56.71,0.0,0.0,0.0,66.59,0.5,74.55,756.8
2010,Gujarat,Ahmedabad,332.07,616.75,1.5,1.34,2.83,40.58,1.03,0.0,0.0,3.36,1.4,9.14,3.23,2.25,6.74,0.0,93.67,0.0,0.0,0.0,124.88,0.7,111.98,1353.45
2011,Gujarat,Ahmedabad,377.46,542.46,4.84,9.84,14.67,59.61,0.35,0.0,0.0,20.8,1.5,11.8,4.14,1.75,6.46,0.0,115.27,0.0,0.0,0.0,128.52,0.0,80.26,1379.7300000000002
2012,Gujarat,Ahmedabad,230.48,509.16,1.18,0.0,1.18,27.16,0.29,0.0,0.0,11.3,1.08,4.1,2.99,0.92,4.5,0.0,113.85,0.0,0.0,0.0,122.85,0.0,65.09,1096.1299999999997
2013,Gujarat,Ahmedabad,290.15,462.84,0.58,0.0,0.58,27.27,0.04,0.0,0.0,17.72,0.94,6.57,3.61,0.8,4.05,0.0,97.73,0.0,0.0,0.0,106.12,0.0,78.18,1097.18
2014,Gujarat,Ahmedabad,347.73,433.77,0.02,0.0,0.02,27.62,0.01,0.0,0.0,19.49,0.98,3.63,7.48,2.36,2.32,0.0,120.57,0.0,0.0,0.0,130.31,0.0,87.03,1183.34
2015,Gujarat,Ahmedabad,336.39,341.19,0.03,0.0,0.03,21.24,0.03,0.0,0.0,5.72,1.77,4.26,7.93,4.52,2.21,0.0,118.98,0.0,0.0,0.01,131.33,0.0,88.74,1064.3799999999999
2016,Gujarat,Ahmedabad,414.33,387.99,0.0,0.0,0.0,17.54,0.22,0.0,0.0,14.31,3.23,14.23,13.46,1.64,1.84,0.0,103.55,0.0,0.0,0.03,0.0,0.0,60.85,1033.2199999999998
2017,Gujarat,Ahmedabad,350.56,391.38,0.09,0.54,0.63,20.61,2.54,0.0,0.0,46.21,2.65,15.46,10.63,1.95,1.8,0.0,132.79,0.0,0.0,0.0,0.0,0.01,107.2,1085.05
1966,Gujarat,Amreli,1.0,10.0,7.4,1.7,9.1,53.0,0.5,0.0,0.0,0.0,0.0,0.4,76.0,3.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9.4,2.0,173.29999999999998
1967,Gujarat,Amreli,2.0,16.0,15.3,0.0,15.3,84.0,1.0,0.0,0.0,0.0,0.0,0.9,139.0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,28.9,3.0,309.5
1968,Gujarat,Amreli,1.0,22.0,19.4,0.6,20.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,4.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,29.1,2.0,294.90000000000003
1969,Gujarat,Amreli,2.4,19.4,16.8,0.5,17.3,116.1,0.6,0.0,0.0,0.1,0.0,0.6,136.3,3.7,0.0,0.0,0.1,0.0,0.0,0.0,140.1,23.2,4.9,482.09999999999997
1970,Gujarat,Amreli,3.6,45.2,27.6,0.4,28.0,145.7,2.3,0.0,0.0,0.3,0.0,0.5,235.9,5.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,28.4,5.4,528.1
1971,Gujarat,Amreli,2.4,27.7,19.9,0.0,19.9,103.3,1.3,0.0,0.0,0.3,0.0,0.8,186.8,5.2,0.0,0.0,0.2,0.0,0.0,0.0,198.2,30.2,11.0,607.2
1972,Gujarat,Amreli,1.0,23.5,4.8,0.3,5.1,35.6,2.1,0.0,0.0,0.1,0.0,0.2,37.4,2.9,0.0,0.0,0.1,0.0,0.0,0.0,40.4,25.1,6.8,185.4
1973,Gujarat,Amreli,1.4,25.6,13.6,0.5,14.1,106.1,1.2,0.0,0.0,0.8,0.0,0.4,136.0,4.6,0.0,0.0,0.7,0.0,0.0,0.0,141.3,36.1,9.0,491.4000000000001
1974,Gujarat,Amreli,0.3,11.7,10.8,0.7,11.5,62.8,1.4,0.0,0.0,0.1,0.0,0.3,81.1,4.3,0.0,0.0,0.7,0.0,0.0,0.0,86.1,34.0,9.3,315.09999999999997
1975,Gujarat,Amreli,1.6,15.7,29.4,0.2,29.6,97.5,2.9,0.0,0.0,0.1,0.0,0.5,246.8,5.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,35.7,8.4,472.9
1976,Gujarat,Amreli,0.8,20.3,34.7,0.4,35.1,99.2,1.3,0.0,0.0,0.0,0.0,2.1,356.6,5.3,0.0,0.0,0.6,0.0,0.0,0.0,362.8,34.9,9.4,963.5
1977,Gujarat,Amreli,0.7,26.6,25.4,0.3,25.7,91.8,1.2,0.0,0.0,0.0,0.0,2.1,254.6,4.7,0.0,0.0,0.3,0.0,0.0,0.0,259.6,29.6,10.7,733.3000000000001
1978,Gujarat,Amreli,0.7,44.6,27.1,0.5,27.6,122.4,2.1,0.0,0.0,0.2,0.0,1.4,217.3,5.5,0.2,0.0,0.1,0.0,0.0,0.0,228.8,32.3,12.6,723.4
1979,Gujarat,Amreli,0.4,65.5,39.4,0.9,40.3,137.5,1.0,0.0,0.0,0.1,0.0,1.9,200.3,6.0,0.1,0.0,0.1,0.0,0.0,0.0,359.3,31.4,10.2,894.4000000000001
1980,Gujarat,Amreli,0.8,62.7,24.8,1.1,25.9,96.0,1.2,0.0,0.0,0.2,0.0,1.9,177.4,4.7,0.1,0.0,0.1,0.0,0.0,0.0,240.7,43.6,9.8,691.0
1981,Gujarat,Amreli,1.0,105.5,31.3,1.2,32.5,97.7,1.4,0.0,0.0,0.2,0.0,3.5,231.1,7.2,0.8,0.0,0.0,0.0,0.0,0.0,359.2,49.4,12.0,933.9999999999999
1982,Gujarat,Amreli,1.0,150.7,17.1,3.0,20.1,86.8,1.5,0.0,0.0,0.4,0.0,7.5,159.8,5.7,1.3,0.0,0.1,0.0,0.0,0.0,202.2,65.8,8.9,731.9
1983,Gujarat,Amreli,1.5,126.3,21.4,2.2,23.6,88.3,2.7,0.0,0.0,0.4,0.0,3.5,231.8,5.7,3.6,0.0,0.0,0.0,0.0,0.0,332.2,47.9,8.3,899.3999999999999
1984,Gujarat,Amreli,1.1,51.4,13.1,2.0,15.1,103.6,1.6,0.0,0.0,3.1,0.0,0.3,202.9,8.6,2.5,0.0,0.2,0.0,0.0,0.0,240.8,59.8,4.8,710.8999999999999
1985,Gujarat,Amreli,0.4,27.8,3.8,1.5,5.3,46.8,0.7,0.0,0.0,0.3,0.0,0.6,62.9,4.2,0.1,0.0,0.4,0.0,0.0,0.0,80.2,32.4,4.3,271.7
1986,Gujarat,Amreli,0.2,27.0,18.5,0.2,18.7,118.0,2.0,0.0,0.0,0.1,0.0,0.9,266.0,3.9,0.2,0.0,0.1,0.0,0.0,0.3,278.2,21.4,4.7,760.4
1987,Gujarat,Amreli,0.2,9.0,0.0,0.1,0.1,10.0,0.7,0.0,0.0,0.0,0.0,0.5,8.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,11.5,3.0,0.8,44.3
1988,Gujarat,Amreli,0.6,107.2,23.2,0.6,23.8,129.3,3.1,0.0,0.0,1.0,0.0,1.8,351.8,21.5,7.2,0.0,0.2,0.0,0.0,0.0,451.1,35.3,5.6,1163.3
1989,Gujarat,Amreli,0.5,29.8,21.5,0.3,21.8,116.4,6.1,0.0,0.0,0.5,0.1,1.5,292.3,12.5,6.4,0.0,0.1,0.0,0.0,0.0,329.9,40.4,6.4,886.5
1990,Gujarat,Amreli,0.2,59.7,8.6,0.2,8.8,66.7,5.5,0.0,0.0,0.9,0.0,1.8,190.8,8.3,3.9,0.0,8.1,0.0,0.1,0.0,211.2,48.8,5.53,629.13
1991,Gujarat,Amreli,0.1,34.1,3.8,0.2,4.0,59.4,3.0,0.0,0.0,0.3,0.0,1.5,80.2,6.0,1.0,0.0,1.5,0.0,0.1,0.0,88.8,39.7,5.88,329.58
1992,Gujarat,Amreli,0.1,57.8,17.2,0.2,17.4,128.0,4.3,0.0,0.0,0.6,0.0,1.8,325.5,32.5,1.6,0.0,1.3,0.0,0.0,0.0,360.9,45.8,17.44,1012.4399999999999
1993,Gujarat,Amreli,0.1,36.9,7.7,0.0,7.7,33.0,2.4,0.0,0.0,1.8,0.1,0.6,101.4,5.1,1.8,0.0,1.0,0.0,0.0,0.0,109.3,31.2,12.84,352.93999999999994
1994,Gujarat,Amreli,0.0,121.7,4.0,0.0,4.0,75.0,2.0,0.0,0.0,3.0,0.0,0.0,285.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,306.0,33.0,0.0,851.7
1995,Gujarat,Amreli,0.1,67.9,18.0,0.0,18.0,79.6,2.4,0.0,0.0,1.2,0.14,2.16,150.3,16.3,1.2,0.0,3.1,0.0,0.0,0.0,170.9,57.7,26.23,615.23
1996,Gujarat,Amreli,0.1,71.6,12.0,5.1,17.1,108.1,4.0,0.0,0.0,7.6,1.1,4.5,344.2,22.3,4.1,0.0,3.4,0.0,0.0,0.0,374.0,43.7,36.96,1059.86
1997,Gujarat,Amreli,0.0,47.9,6.0,1.5,9.6,100.7,5.2,0.0,0.0,1.3,0.2,2.2,224.1,17.9,1.0,0.0,3.5,0.0,0.0,0.0,265.2,48.8,41.43,776.5299999999999
1998,Gujarat,Amreli,0.1,55.4,3.4,0.3,3.4,106.5,3.9,0.0,0.0,1.3,0.7,2.3,299.9,19.8,1.7,0.0,4.1,0.0,0.0,0.0,340.9,32.5,54.62,930.82
1999,Gujarat,Amreli,0.1,18.5,0.6,0.0,0.8,52.4,3.4,0.0,0.0,0.9,0.8,1.1,84.6,7.2,0.8,0.0,3.9,0.0,0.0,0.0,101.9,37.2,19.09,333.28999999999996
2000,Gujarat,Amreli,0.0,8.7,0.4,0.1,0.5,31.0,2.0,0.0,0.0,0.1,0.1,1.5,49.3,7.8,7.2,0.0,7.2,0.0,0.0,0.0,64.4,0.3,7.68,188.28000000000003
2001,Gujarat,Amreli,0.0,14.5,2.5,0.0,2.5,87.6,2.9,0.0,0.0,0.2,0.3,4.6,393.1,35.9,0.2,0.0,9.8,0.0,0.0,0.0,439.0,1.4,19.23,1013.73
2002,Gujarat,Amreli,0.0,15.9,0.7,0.0,0.7,93.6,2.4,0.0,0.0,0.4,0.3,3.0,203.4,22.5,0.2,0.0,3.9,0.0,0.0,0.0,230.0,0.7,35.46,613.1600000000001
2003,Gujarat,Amreli,0.0,37.9,2.1,0.0,2.1,63.1,3.7,0.0,0.1,1.9,0.9,6.0,700.7,25.1,0.8,0.0,3.8,0.0,0.0,0.0,730.4,1.4,57.66,1637.66
2004,Gujarat,Amreli,0.0,60.9,0.1,0.0,0.1,42.7,0.8,0.0,0.0,2.7,1.4,4.8,95.3,7.5,0.5,0.0,3.3,0.0,0.0,0.0,106.6,0.8,49.44,376.94000000000005
2005,Gujarat,Amreli,0.0,88.3,1.4,0.1,1.5,56.4,1.7,0.0,0.0,2.6,0.9,5.5,305.4,12.5,0.4,0.0,3.0,0.0,0.0,0.0,321.3,0.9,96.41,898.31
2006,Gujarat,Amreli,0.0,92.7,0.0,0.0,0.0,40.0,0.6,0.0,0.0,5.2,0.8,2.9,117.0,9.9,0.4,0.0,3.2,0.0,0.0,0.0,130.5,1.4,151.32,555.9199999999998
2007,Gujarat,Amreli,0.0,181.7,0.0,0.0,0.0,28.0,1.2,0.0,0.0,12.2,0.8,4.3,431.3,9.4,0.4,0.0,1.3,0.0,0.0,0.0,442.4,2.4,151.59,1266.99
2008,Gujarat,Amreli,0.0,112.0,0.0,0.0,0.0,26.6,0.9,0.0,0.0,12.3,0.6,4.3,123.2,7.9,0.1,0.0,2.3,0.0,0.0,0.0,133.5,0.8,129.34,553.84
2009,Gujarat,Amreli,0.0,27.3,3.0,0.3,3.3,7.6,1.2,0.0,0.0,2.1,0.5,3.5,41.7,0.0,0.1,0.0,1.6,0.0,0.0,0.0,47.4,0.6,116.55,256.75
2010,Gujarat,Amreli,0.0,208.2,1.3,0.0,1.3,19.3,4.1,0.0,0.0,3.5,0.7,4.7,382.5,9.0,0.3,0.0,2.2,0.0,0.0,0.0,394.38,0.7,194.23,1226.41
2011,Gujarat,Amreli,0.0,116.1,0.0,0.0,0.0,12.5,0.0,0.0,0.0,3.8,0.9,3.5,44.2,5.0,0.0,0.0,4.1,0.0,0.0,0.0,53.3,0.0,171.68,415.08
2012,Gujarat,Amreli,0.0,15.4,0.0,0.0,0.0,1.9,0.6,0.0,0.0,2.0,0.8,1.8,9.0,3.4,0.0,0.0,6.1,0.0,0.0,0.0,31.1,0.0,41.26,113.36000000000001
2013,Gujarat,Amreli,0.0,70.55,0.0,0.0,0.0,10.03,0.0,0.0,0.0,4.27,1.06,3.49,444.59,3.83,0.01,0.0,7.15,0.0,0.0,0.0,455.59,0.02,344.7,1345.29
2014,Gujarat,Amreli,0.0,14.46,0.0,0.0,0.0,8.61,0.2,0.0,0.0,0.52,1.33,3.09,87.48,6.05,0.02,0.0,3.16,0.0,0.0,0.0,95.67,0.28,134.96,355.83
2015,Gujarat,Amreli,0.0,22.73,0.0,0.0,0.0,6.4,0.0,0.0,0.0,2.39,0.91,2.51,219.82,3.52,0.0,0.0,2.24,0.0,0.0,0.28,225.26,0.39,190.83,677.28
2016,Gujarat,Amreli,0.0,42.31,0.0,0.0,0.0,7.78,0.52,0.0,0.0,3.97,5.86,4.54,269.81,4.51,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.05,105.2,447.1
2017,Gujarat,Amreli,0.0,30.9,0.0,0.09,0.09,7.95,0.0,0.0,0.0,13.46,2.64,3.56,197.33,3.53,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.06,150.3,411.68
1966,Gujarat,Banaskantha,1.0,52.0,25.9,0.0,25.9,137.0,8.0,0.3,0.0,0.0,0.3,8.4,3.0,2.9,2.0,0.0,1.8,0.0,0.0,0.0,0.0,6.2,3.0,276.7
1967,Gujarat,Banaskantha,2.0,63.0,25.6,1.5,27.1,238.0,12.0,0.6,0.0,1.0,0.7,9.9,3.0,2.9,3.2,0.0,6.9,0.0,0.0,0.0,0.0,4.7,3.0,404.0999999999999
1968,Gujarat,Banaskantha,1.0,53.0,9.6,7.4,17.0,27.0,8.0,0.6,0.0,1.0,0.6,0.0,1.0,0.4,1.1,0.0,2.3,0.0,0.0,0.0,0.0,5.9,3.0,136.9
1969,Gujarat,Banaskantha,0.6,70.3,24.2,2.9,27.1,55.9,8.1,0.8,0.0,0.7,0.6,7.9,1.2,0.5,1.1,0.0,2.3,0.0,0.0,0.0,6.1,5.0,2.7,217.99999999999997
1970,Gujarat,Banaskantha,0.9,89.5,39.8,2.9,42.7,249.1,19.6,0.5,0.0,0.8,0.8,8.4,3.1,5.0,2.8,0.0,8.2,0.0,0.0,0.0,0.0,4.6,4.6,482.30000000000007
1971,Gujarat,Banaskantha,1.2,76.9,40.1,1.6,41.7,279.9,13.8,0.5,0.0,0.7,0.7,9.2,3.3,5.9,2.9,0.0,9.2,0.0,0.0,0.0,30.0,4.2,8.0,529.8
1972,Gujarat,Banaskantha,0.3,72.0,25.9,1.5,27.4,186.8,8.2,0.2,0.0,0.5,1.0,8.3,1.2,4.2,4.4,0.0,5.2,0.0,0.0,0.0,18.7,2.9,3.5,372.1999999999999
1973,Gujarat,Banaskantha,0.6,85.1,46.9,2.7,49.6,388.9,11.2,0.0,0.0,3.4,0.9,12.8,3.0,6.1,7.2,0.0,8.7,0.0,0.0,0.0,37.7,4.2,4.6,673.6000000000001
1974,Gujarat,Banaskantha,0.3,70.0,8.5,3.2,11.7,55.6,8.8,0.0,0.0,0.7,0.8,6.5,2.2,3.9,7.3,0.0,3.0,0.0,0.0,0.0,22.1,4.7,2.5,211.8
1975,Gujarat,Banaskantha,1.0,110.9,33.0,4.9,37.9,238.8,26.8,0.0,0.0,2.6,1.3,11.9,3.5,4.5,11.3,0.0,17.8,0.0,0.0,0.0,0.0,6.4,3.9,515.5
1976,Gujarat,Banaskantha,1.2,107.8,66.5,4.4,70.9,264.6,9.3,0.0,0.0,2.2,1.4,21.1,3.1,3.3,13.7,0.0,22.9,0.0,0.0,0.0,63.4,3.8,5.5,665.1
1977,Gujarat,Banaskantha,1.1,99.1,101.6,9.1,110.7,131.0,8.1,0.0,0.0,2.2,2.2,24.6,4.4,1.4,17.3,0.0,46.7,0.0,0.0,0.0,89.9,3.5,9.0,661.9
1978,Gujarat,Banaskantha,0.6,115.6,62.5,9.5,72.0,336.5,14.6,0.0,0.0,1.8,2.5,22.7,1.8,2.4,18.2,0.0,31.7,0.0,0.0,0.0,97.2,5.2,4.5,799.3000000000002
1979,Gujarat,Banaskantha,0.4,107.6,56.5,1.9,58.4,136.3,4.9,0.0,0.0,0.9,3.3,19.3,1.7,2.6,19.2,0.0,50.0,0.0,0.0,0.0,105.4,5.0,3.7,577.1
1980,Gujarat,Banaskantha,0.8,107.9,69.9,2.2,72.1,97.6,8.7,0.0,0.0,1.4,5.5,17.2,1.5,2.1,23.9,0.0,43.0,0.0,0.0,0.0,77.3,7.0,3.5,541.5999999999999
1981,Gujarat,Banaskantha,1.2,101.7,40.7,2.2,42.9,326.2,9.3,0.0,0.0,2.1,7.7,17.0,1.9,3.2,115.5,0.0,73.9,0.0,0.0,0.0,208.8,8.0,4.3,966.5999999999999
1982,Gujarat,Banaskantha,0.3,104.3,28.2,2.2,30.4,94.9,6.6,0.0,0.0,3.7,5.0,23.0,1.3,2.5,116.6,0.0,67.0,0.0,0.0,0.0,213.4,10.6,3.2,713.2
1983,Gujarat,Banaskantha,0.7,103.3,115.1,1.8,116.9,329.6,13.1,0.0,0.0,3.6,4.0,25.5,1.9,2.5,70.4,0.0,109.7,0.0,0.0,0.0,270.5,9.7,3.0,1181.3000000000002
